"","user_name","user_location","user_description","user_created","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","is_retweet"
"1394","marqs","DE","Tweeting about everything i want. No expert, just an interested guy. RTs and Favorites are no endorsements.","2010-07-29 12:39:07",5649,108,2687,FALSE,2020-08-14,"","","",NA
"1395","Boehringer Ingelheim","DE","Official global Twitter channel of the Animal Health Business Unit of Boehringer Ingelheim. Tweeting company news and related ","",NA,NA,NA,NA,NA,"","","",NA
"1396","Niranjan Anirudh Srikanth","DE","New PhD candidate in the Taylor lab at the MPI for infection biology.
Interested in visualising cell signalling at single molecule resolution.","2019-10-17 01:33:55",79,411,2301,FALSE,2020-08-14,"One of the funniest names for an article on #covid19 ... 
Honestly considering reading the paper just cause of the… https://t.co/ZcxK7zXy4f","['covid19']","Twitter for Android",FALSE
"1397","IKI BMU","DE","The International Climate Initiative (IKI) of the German Environment Ministry (BMU) supports climate and biodiversity projects worldwide.","2014-06-26 07:59:17",5728,404,2259,FALSE,2020-08-14,"@iki_bmu is glad to support the @glballf in its work. Find out, how IKI supports #IndigenousPeoples togehter with… https://t.co/gwEh2Ql2q3","['IndigenousPeoples']","TweetDeck",FALSE
"1398","Jan Ising","DE","Life Science enthusiast that focuses on large scale organizational transformations with a focus on corporate, business unit and digital strategy","2017-03-02 20:02:11",260,236,7,FALSE,2020-08-14,"","","",NA
"1399","Renewable_Press","DE","Renewable Energy World:original press releases, data base and distribution service","2016-01-21 13:33:14",18,0,0,FALSE,2020-08-14,"Nordex Group: half-year sales rise to EUR 2 billion, earnings impacted by COVID-19 https://t.co/g1nwZFriRp… https://t.co/wXGDVbGYXa","","Twitter Web App",FALSE
"1400","StefanPfeiffer","DE","Content Marketing & Production |
Blogger | Marketing@IBM | #Digitalisierung #DigitalWorkplace #ForTheWeb #Wirsindmehr | All views are my own","2008-10-22 11:56:35",5668,3816,2417,FALSE,2020-08-14,"@Workday, #IBM offer new #AI solution to #COVID19 challenges as enterprises return to the office | ZDNet… https://t.co/LVWlS5byKN","['IBM', 'AI', 'COVID19']","Buffer",FALSE
"1401","Dr. ir Johannes Drooghaag (JD)","DE","Proud Dad ° CEO of Spearhead Management @Spearheadman https://t.co/Bl2EuWOwed ° Content creator at ","",NA,NA,NA,NA,NA,"","","",NA
"1402","Analyze Genomes","DE","https://t.co/755Iw7Hf2J provides a steadily growing toolbox of data processing and analysis services enabling precision medicine.","2017-03-20 13:13:19",132,9,55,FALSE,2020-08-14,"#Top5 #COVID19 countries on Aug 14 contribute more than 60% of worldwide cases #nCoVStats.
Ordered by contribution:… https://t.co/eFJn8uHMrz","['Top5', 'COVID19', 'nCoVStats']","Twitter Web App",FALSE
"1403","Analyze Genomes","DE","https://t.co/755Iw7Hf2J provides a steadily growing toolbox of data processing and analysis services enabling precision medicine.","2017-03-20 13:13:19",132,9,55,FALSE,2020-08-14,"#nCoVStats @HPI_DE daily #COVID19 update: worldwide infections exceeded 20.8M, about 315k new cases in the past 24h… https://t.co/bE4pjXpVA8","['nCoVStats', 'COVID19']","Twitter Web App",FALSE
"1404","UN University - EHS","DE","The Institute for Environment & Human Security is a @UN think-tank working on sustainable development and environmental risks","2013-08-23 08:42:50",6007,549,2298,FALSE,2020-08-14,"Early days of #COVID19 were quite an adventure. While in Mexico🇲🇽 for my twin sister's wedding, my partner &amp; I got… https://t.co/NgOxSPKXVp","['COVID19']","Hootsuite Inc.",FALSE
"1405","UN University - EHS","DE","The Institute for Environment & Human Security is a @UN think-tank working on sustainable development and environmental risks","2013-08-23 08:42:50",6007,549,2298,FALSE,2020-08-14,"#COVID19 has changed how we work. Instead of offices, many of us #WorkFromHome. However, while the location &amp; how w… https://t.co/H34kv8UChK","['COVID19', 'WorkFromHome']","Hootsuite Inc.",FALSE
"1406","USAG Bavaria","DE","The official U.S. Army Garrison Bavaria Twitter page at Grafenwoehr, Vilseck, Hohenfels and Garmisch.","2010-05-19 13:13:10",4221,371,25317,TRUE,2020-08-14,"Consult with your veterinarian if your pet is sick. Pets can develop many respiratory or gastrointestinal symptoms… https://t.co/EFqW5GsAOR","","Sprinklr",FALSE
"1407","Eurofins Genomics","DE","Eurofins Genomics is an international provider of genomic services. Experience with us the power of DNA!

Imprint: https://t.co/SKCg88qfgF","2010-05-12 12:42:36",554,190,673,FALSE,2020-08-14,"Impressions of the Eurofins COVID-19 Test Team at the Formula 1 Grand Prix in Silverstone, UK. Find more pictures a… https://t.co/fYOzFw3wO3","","Twitter Web App",FALSE
"1408","Dr. Claire Standley","DE","Scientist, public health researcher, STEMinist, wife, mum. Lifelong third culture kid. She/her. Assistant Research Prof @Georgetown_GHSS. All views my own.","2014-11-21 15:31:45",593,575,3424,FALSE,2020-08-14,"This idea of integration is so important. #COVID19 is here to stay, and obsessing over a vaccine as the only way ou… https://t.co/AZOSdqvXMg","['COVID19']","Twitter for Android",FALSE
"1409","Juliane Gruethner","DE","Providing Global Mobility solutions to international organisations-Principal@Mercer Career, RT is no endorsement, views are my own; runner, photographer, writer","2017-02-18 14:38:56",128,103,244,FALSE,2020-08-14,"What will the office of the ","","",NA
"1410","Swami Muktanand Puri","DE","Shri Vidya Upasak.
Every Hindu must participate in strengthening Hinduism.
RT's not necessarily Endorsement.","2011-07-06 15:19:07",200,185,2388,FALSE,2020-08-14,"@MoHFW_INDIA 
@PMOIndia 
@HMOIndia 
Why can't authorities do use the rapid antibody #COVID19 test for International… https://t.co/YgI6uj0nbj","['COVID19']","Twitter for Android",FALSE
"1411","Swami Muktanand Puri","DE","Shri Vidya Upasak.
Every Hindu must participate in strengthening Hinduism.
RT's not necessarily Endorsement.","2011-07-06 15:19:07",200,185,2388,FALSE,2020-08-14,"Why is @MoHFW_INDIA abusing its power during ","","",NA
"1412","Dr. Wolfgang H Thome","DE","Publisher of ATCNews, Africa's largest publication of its kind and otherwise flying through life inverted.","2010-04-20 06:38:31",11760,810,45588,FALSE,2020-08-14,"#COVID19
Global overnight developments from 13th to 14th of August
6 pm EAT: 20.875.709  Infections / Deaths 748.38… https://t.co/hml9wdyN19","['COVID19']","Twitter Web App",FALSE
"1413","Helmut Zermin","DE","Journalist, Socialmediamanager und Kampagnenkoordinator Germany  bei Laudato Si Generation https://t.co/iNv1Vnpzm9 #climatestrikes #LaudatoSi #AllesfürsKlima","2009-03-16 11:22:08",1799,5000,33352,FALSE,2020-08-14,"","","",NA
"1414","Helmut Zermin","DE","Journalist, Socialmediamanager und Kampagnenkoordinator Germany  bei Laudato Si Generation https://t.co/iNv1Vnpzm9 #climatestrikes #LaudatoSi #AllesfürsKlima","2009-03-16 11:22:08",1799,5000,33352,FALSE,2020-08-14,"","","",NA
"1415","David Jazay","DE","Photographer and award-winning filmmaker. 
Psychogeography: walking and thinking.
Images all mine, and copyrighted.
he/him","2015-09-08 08:48:56",3228,1569,7078,FALSE,2020-08-14,"@WhiteHouse @POTUS International press coverage almost unanimously agrees that ","","",NA
"1416","Black Panther Party","DE","Keeping the legacy alive and the facts intact. Remember what justice means.","2009-12-06 11:28:40",2360,6,35,FALSE,2020-08-14,"Why Trump’s Blunt Appeals to Suburban Voters May Not Work
https://t.co/z3ZVPkZ1Ym
#JusticeForAll #BlackLivesMatter… https://t.co/cfZK8uvmCa","['JusticeForAll', 'BlackLivesMatter']","Hootsuite Inc.",FALSE
"1417","Carolin Werthmueller","DE","working as Marketing Director at it-novum","2009-02-28 15:16:30",107,65,148,FALSE,2020-08-14,"HitachiVantaraIn the #COVID19 era, in many cases working from home is no longer a luxury but a necessity. We’re off… https://t.co/lf6jjFIjgF","['COVID19']","IFTTT",FALSE
"1418","🏳️‍🌈Volker's Stimme = DAS ORIGINAL🏳️‍🌈","DE","++ Extremismus muss bekämpft werden ++ 
Hier twittert Volker, kein anderer!
Wenn du wissen willst, was ich zu sagen habe: FollowMe!
#gay
#Berlin","2009-03-11 19:05:52",582,544,4930,FALSE,2020-08-16,"Question:
If.... the brother of #Trump has died after #COVID19 disease, whould the president tell us?","['Trump', 'COVID19']","Twitter for Android",FALSE
"1419","Anthony Barba","DE","Dad, Husband & editor @TWiMobility. Creating something new around an idea I'm working out. I hope you like. Aspiring Christian.","2007-10-17 20:14:23",6454,1112,15660,FALSE,2020-08-16,"⁦⁦@ralphtalmont⁩ our conversation yesterday could have been titled ""building a tribe and content during #COVID19"" W… https://t.co/5PHXu89dFB","['COVID19']","Twitter for iPhone",FALSE
"1420","BenAris","DE","long time Russia reporter. ex Daily Telegraph moscow bureau, ex Banker/Euromoney contributing editor, 15 yrs freelance. founder & editor business new europe","2014-07-06 19:58:42",4314,682,9725,FALSE,2020-08-16,"We completely focused on #belarus crisis, #COVID19 crisis, trump elx, #russia threat etc but quietly in the back gr… https://t.co/kSa4i2nXRT","['belarus', 'COVID19', 'russia']","Twitter for iPhone",FALSE
"1421","Helmut Zermin","DE","Journalist, Socialmediamanager und Kampagnenkoordinator Germany  bei Laudato Si Generation https://t.co/iNv1Vnpzm9 #climatestrikes #LaudatoSi #AllesfürsKlima","2009-03-16 11:22:08",1799,5000,33557,FALSE,2020-08-16,"","","",NA
"1422","UN University - EHS","DE","The Institute for Environment & Human Security is a @UN think-tank working on sustainable development and environmental risks","2013-08-23 08:42:50",6005,549,2299,FALSE,2020-08-16,"#COVID19 has been difficult enough at home.
But what about people on the move? Impacts of the #pandemic have been h… https://t.co/uqG3i8fNyk","['COVID19', 'pandemic']","Hootsuite Inc.",FALSE
"1423","T. Brown","DE","I'm fucking crazy, but I am free. 🖤","2008-11-26 20:55:57",3506,4180,233,FALSE,2020-08-16,"@Zupa23 I love your mask, Luke! I hope you both are staying safe during this time! #COVID19","['COVID19']","Twitter for iPhone",FALSE
"1424","Dr.Mariana Vaschetto","DE","Who doesn't enjoy #informatics, #chemistry, #physiscs and #biology? Technology Transfer, #communications and #science are my beloved topics of discussion","2010-11-01 14:41:17",327,948,1034,FALSE,2020-08-16,"A true collaborative effort of a vast amount of scientists around the world to find a therapy for ","","",NA
"1425","Michael Kunz","DE","CDO, Digital Transformation & Innovation Advisor, Mobility of the Future, (Digital) Enterprise Architect, Program & Project Manager. Born CO2 Level was @322 ppm","2010-02-08 20:40:27",1902,3375,41802,FALSE,2020-08-16,"1.900 Follower. Thanks to all and your interest in #DigitalTransformation, #COVID19, #Elektromobilitaet,… https://t.co/oBLIox33xx","['DigitalTransformation', 'COVID19', 'Elektromobilitaet']","Twitter Web App",FALSE
"1426","Landstuhl Regional Medical Center","DE","Official Twitter account of Landstuhl Regional Medical Center. Follows, Retweets, & Hyperlinks do not constitute endorsement by the Department of Defense.","2017-06-21 13:56:45",580,209,221,FALSE,2020-08-16,"#COVID19 

Cover your cough and clean your hands

Learn more at: https://t.co/uk3dW2bXIP https://t.co/OPz7fWvxMw","['COVID19']","Hootsuite Inc.",FALSE
"1427","Lisa","DE","Life is what you make it. Always has been, always will be 🌸 | #lblogger | https://t.co/uk8Ykuhn4n | currently based in Germany","2012-05-23 16:29:18",104,122,439,FALSE,2020-08-16,"Seriously?? Second #COVID19
Wave is coming and people still do demonstration? Without wearing any masks or social d… https://t.co/RvlYhB7bob","['COVID19']","Twitter for Android",FALSE
"1428","FrueherWarMehrLametta","DE","Selbstständig. IT-Kram. Niedersachsen.
Kein Merkel-Fan aber Respekt für ihr Krisenmanagement.
ACHTUNG: Kann Spuren von Schweinkram enthalten","2013-12-28 08:32:16",129,496,13727,FALSE,2020-08-16,"@xbutzemann64 @caesarkhan1 Heard first generation #covid19 vaccine will be applied as a suppository, true?","['covid19']","Twitter for iPhone",FALSE
"1429","Friedrich Schober","DE","","2009-06-18 00:01:45",27,24,928,FALSE,2020-08-16,"@ClauVizcarra61 If you can... #VoterSuppression is happening right now. Trump tried to stop minorities, democrats a… https://t.co/7vcLy4c3LD","['VoterSuppression']","Twitter for Android",FALSE
"1430","Analyze Genomes","DE","https://t.co/755Iw7Hf2J provides a steadily growing toolbox of data processing and analysis services enabling precision medicine.","2017-03-20 13:13:19",132,9,55,FALSE,2020-08-16,"#nCoVStats @HPI_DE daily #COVID19 update: Worldwide infections reached 21.4M, about 318k new cases in the past 24hr… https://t.co/JPJRakIUHk","['nCoVStats', 'COVID19']","Twitter for iPhone",FALSE
"1431","Katri Bertram","DE","Founder of Partners for Impact (https://t.co/SLBqBizTQd). Ex @WorldBank @save_children. Alum @LSEIRDept @thehertieschool. Support @womeninGH. ","",NA,NA,NA,NA,NA,"","","",NA
"1432","allnex","DE","allnex offers a broad range of resins, additives and crosslinkers for use on wood, metal, plastic & more. communications@allnex.com","2014-01-13 09:22:39",520,67,31,FALSE,2020-08-16,"The #allnex team in #Langley, SC recently provided students and administrators of the #Aiken County Public School D… https://t.co/Rl0WmoIcvE","['allnex', 'Langley', 'Aiken']","Hootsuite Inc.",FALSE
"1433","Popülizm bende ishal yapıyor.","DE","","2010-02-10 19:50:00",49,580,678,FALSE,2020-08-16,"It is impossible to have social distancing in the airport. #COVID19 says ""Thank you"" to you #Tegelairport.  #bitsinbubasithastalık","['COVID19', 'Tegelairport', 'bitsinbubasithastalık']","Twitter for Android",FALSE
"1434","https://t.co/BUf4ot2wI1,['COVID19'],Twitter for Android,False
SolarChargedDriving,Colorado,Journalism professor who cares deeply about the environment and who sees EV-solar synergy as crucial to a greener world. Web site = http://t.co/pNGawXfE.,2009-10-04 19:19:00,4073,4828,10676,False,2020-08-16 03:01:17,Mitt’s right: There is NO positive way to spin the disastrous US response to #Covid19. #TrumpVirusDeathToll170K https://t.co/v7pgzSdBhC,['Covid19'","DE"," Africa's largest publication of its kind and otherwise flying through life inverted.,2010-04-20 06:38:31,11759,810,45604,False,2020-08-16 03:01:15,","",NA,NA,NA,NA,NA,"","","",NA
"1435","Horst Henry Schmitt","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1436","Jörn Menninger","DE","I tweet about German, European #startups, #venturecapital, #econ and #fintech in English // Host @startuprad_io #podcast // RT  ≠ Endorsement","2011-06-25 13:26:56",1633,1682,2916,FALSE,2020-08-17,"Coronavirus vaccine developer CureVac shares surge in U.S. debut https://t.co/KBQS1Ymaes
#covid19 #Germany #biotech… https://t.co/qM5BVTYQih","['covid19', 'Germany', 'biotech']","SocialBee.io v2",FALSE
"1437","Festo Didactic","DE","Official global Account of Festo Didactic - Your partner for technical education and trainings. Imprint: https://t.co/H0AX1rLk4H","2020-01-13 09:57:12",95,29,11,FALSE,2020-08-17,"The challenges to education caused by ","","",NA
"1438","Anna Durbanova","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1439","Zoran","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1440","Christoph Schonebeck","DE","M2M/IoT @ Deutsche Telekom","2016-08-29 04:43:52",294,34,0,FALSE,2020-08-17,"We knew that #COVID19 was accelerating #DigitalTransformation, but this study gives insight into what sectors are s… https://t.co/8aMS73IxCz","['COVID19', 'DigitalTransformation']","ReadyForSocial App",FALSE
"1441","Ronny Rose Photography","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1442","Centre for Humanitarian Action","DE","The Centre for Humanitarian Action (CHA) is a think tank fostering critical reflection, open debate and public communication of humanitarian action.","2019-03-18 17:01:37",830,793,813,FALSE,2020-08-17,"Join our webinar this Friday, August 21, 11h Berlin. #COVID19 – comprehensive response or development reversal? Pan… https://t.co/bIOrukomJj","['COVID19']","Twitter Web App",FALSE
"1443","Michael","DE","","2017-08-15 13:27:02",40,1154,911,FALSE,2020-08-17,"BTW, one of the hardest hit districts of Beirut is called #Karantina. It was also place for the current #COVID19… https://t.co/81dXSpp4Sv","['Karantina', 'COVID19']","Twitter Web App",FALSE
"1444","aktien-boersen","DE","#Aktienblog #Börsenblog #Börse #Aktien #ETF #RoboAdvisor #Geldanlage

Renditestarke Private Placements in exklusive #Immobilienprojekte: https://t.co/N1sYDezMk2","2013-11-28 17:43:28",476,12,1,FALSE,2020-08-17,"$MEDCL  Doctors support testing of another Covid-19 drug

French doctors have come out in support of more testing o… https://t.co/jh1YFqyR5b","","Twitter Web App",FALSE
